channel,band,n_day,n_night,t_stat,p_value,power,mean_day,mean_night,HYP
0,Beta,24,31,-0.726699068129676,0.47195053429585565,0.09828747535145038,0.1383891525264431,0.202318549396794,False
27,Beta,24,31,-0.6979015589934606,0.48833198223441265,0.10326035646431152,0.03019820799647897,0.03243446942577735,False
13,Delta,24,31,-0.6922559446870028,0.49355874866521177,0.09267173828134279,0.1976250069578475,0.24301886233243927,False
55,Delta,24,31,-0.6907407688684091,0.49405986703257176,0.09341693689834965,0.1822582512239469,0.22997835311983122,False
55,Alpha,24,31,0.6821057208480028,0.5003935592675899,0.11306257726118796,0.11051045450776471,0.09470623988349916,False
39,Delta,24,31,-0.6749327505168335,0.5038351269163972,0.09165049681447655,0.17772346978346612,0.229697012598333,False
36,Delta,24,31,0.6743696289770356,0.5046861289833435,0.10944139647810233,0.45013486848867695,0.381786915376664,False
45,Delta,24,31,-0.6405673669238043,0.5259022595984391,0.08695599835277894,0.2720309563021483,0.3160057346524864,False
62,Delta,24,31,0.6340485739919508,0.5297181139423172,0.09980305205260374,0.42319040131053925,0.3481891882795128,False
62,Tetta,24,31,0.6308248605090184,0.532278915375547,0.10130448784271565,0.2016575367950408,0.1808310799041707,False
21,Delta,24,31,-0.6225170588282348,0.5375816451334336,0.08483745117752552,0.143862217738563,0.18238607475627894,False
46,Delta,24,31,0.6216314017626244,0.5376431988709898,0.0972543594784861,0.41179523707245025,0.33354278895065576,False
34,Tetta,24,31,-0.5951805175537696,0.5544729569261877,0.08481736216059474,0.1573478334898412,0.17032769570897022,False
5,Beta,24,31,0.5964273023114602,0.5547679246431444,0.09581483124210799,0.08966938165633465,0.07632110349220145,False
0,Alpha,24,31,-0.5911680070688532,0.5571514092735088,0.08985746482416151,0.1502945578830428,0.1734367445999107,False
53,Delta,24,31,-0.589623613403189,0.5589182899493952,0.08172928856495587,0.23425309447643503,0.2983336560082037,False
7,Tetta,24,31,-0.5890168444650145,0.5590058086864003,0.0824426892446857,0.07826503513286215,0.08444004670087166,False
15,Tetta,24,31,0.5760036375523601,0.5674938630127102,0.08910410039229255,0.20001336465485753,0.1844561427004768,False
42,Delta,24,31,-0.5754267432351631,0.5688146114623951,0.07937399955937982,0.20886524593174757,0.24874285290877798,False
19,Tetta,24,31,-0.571485952334919,0.5712588563878267,0.07930722517352902,0.15549238785448613,0.18437651857882867,False
52,Beta,24,31,-0.5682586967667739,0.5723009415501613,0.085157804362263,0.029920709715498938,0.03197510640591086,False
60,Delta,24,31,0.5664143300770901,0.5739107307841345,0.08765025861962217,0.3199524879355716,0.2763165107803741,False
48,Beta,24,31,0.5628909448718329,0.5762730457947666,0.08709870954155985,0.07433991601765425,0.06920830039394381,False
16,Delta,24,31,0.5390300389460447,0.5921264082923894,0.08082979261459686,0.4238718541747315,0.36748532678907525,False
50,Tetta,24,31,-0.5339983106993309,0.5960557444707963,0.08387500667478813,0.13056420126218407,0.1456553490565417,False
28,Delta,24,31,-0.5284543025806837,0.600140227427155,0.07562519703415971,0.2679286785929604,0.31191538859355367,False
52,Tetta,24,31,-0.5228446658576472,0.60342266352507,0.07689449907165381,0.08127907842555006,0.08714136757589808,False
31,Beta,24,31,0.5187863446342657,0.6060694995533737,0.07834327593257058,0.20515815914905908,0.17290097850339609,False
25,Delta,24,31,0.519035042694931,0.6070057026618114,0.08441763348169003,0.8601452944636566,0.6137311169276577,False
7,Alpha,24,31,0.5125916323421812,0.610852952926725,0.08129654213222318,0.10256913391530147,0.09353759899244914,False
14,Delta,24,31,-0.5059156493435205,0.6160529699618221,0.0728608196429341,0.24525514542575969,0.28241456523093605,False
44,Delta,24,31,-0.5037555453635214,0.6175922883229148,0.07260332113468895,0.2994885433332067,0.34801760000866083,False
45,Beta,24,31,-0.5006126938392642,0.6189008861242232,0.078394739986417,0.05482372838716829,0.05821378478748831,False
28,Tetta,24,31,-0.4824992680497714,0.6316010345554248,0.07278255688978784,0.14091583932498394,0.14929906784293137,False
14,Alpha,24,31,-0.47631403756254925,0.6358229117416062,0.07428839630844755,0.15692085271939635,0.16868802621827705,False
17,Alpha,24,31,-0.45325098045707823,0.6522229726878946,0.07123590906090178,0.19446459644237216,0.2073290770191078,False
46,Tetta,24,31,0.45324423752831144,0.6529448978127111,0.07543597597580175,0.16460316636970054,0.15251172390181728,False
5,Alpha,24,31,-0.4420538584028679,0.6606527318251847,0.07315695922984575,0.11460337444211866,0.12556753357961767,False
53,Tetta,24,31,-0.434200078109225,0.6659942838735154,0.06867603082115442,0.13359876855658043,0.14489071789368174,False
